StoreCode,StoreCategoryCode,ProductId,ProductCategoryCode,SalesQuantity,SalesDate
950,1,9066,270,2,2018-04-10
673,1,4461,203,7,2019-02-18
410,1,9066,270,6,2020-08-11
673,1,4859,518,2,2021-05-18
410,1,8761,518,3,2022-02-23
413,1,4161,203,1,2019-03-01
825,1,8654,518,3,2017-09-23
680,1,4859,518,1,2021-09-08
353,2,8654,518,2,2020-08-21
680,1,6437,401,8,2020-07-04
673,1,6437,401,6,2021-02-06
131,1,4859,518,3,2016-01-23
411,1,4859,518,4,2016-01-04
680,1,9066,270,9,2018-08-11
950,1,44,325,1,2018-03-02
673,1,8761,518,3,2018-05-02
411,1,6437,401,2,2020-12-26
951,1,44,325,3,2021-12-01
951,1,4461,203,2,2019-02-15
680,1,9066,270,3,2016-07-18
951,1,4461,203,9,2017-01-28
825,1,4161,203,6,2019-11-07
410,1,6437,401,4,2018-11-10
673,1,4859,518,1,2019-01-31
413,1,4461,203,5,2017-11-03
673,1,4161,203,1,2020-08-05
673,1,4859,518,1,2018-08-27
825,1,8761,518,3,2020-02-03
680,1,4161,203,23,2019-04-12
680,1,4461,203,11,2020-10-24
410,1,4859,518,7,2021-10-14
410,1,8761,518,3,2018-04-23
131,1,1144,723,1,2016-04-07
950,1,4461,203,6,2019-01-10
131,1,1144,723,3,2022-03-04
413,1,44,325,6,2021-12-16
950,1,7983,518,1,2019-02-06
825,1,4161,203,4,2020-01-31
131,1,4859,518,1,2018-05-03
410,1,4461,203,3,2018-06-01
353,2,4461,203,1,2016-10-11
410,1,8761,518,5,2020-06-09
673,1,44,325,1,2018-05-03
950,1,4161,203,5,2016-03-08
411,1,4859,518,1,2016-05-04
680,1,9066,270,2,2016-08-03
411,1,4161,203,4,2018-10-24
951,1,4859,518,1,2021-03-01
673,1,8654,518,2,2020-07-30
353,2,8761,518,1,2021-06-28
950,1,4461,203,3,2021-12-23
950,1,7983,518,21,2016-04-27
410,1,8761,518,1,2021-03-11
825,1,4461,203,1,2018-06-26
411,1,4461,203,5,2017-06-03
353,2,4859,518,7,2020-07-15
353,2,4161,203,3,2021-05-01
353,2,8761,518,4,2019-05-29
951,1,8761,518,2,2021-01-22
413,1,6437,401,4,2016-01-18
410,1,1144,723,3,2017-06-08
410,1,1144,723,2,2019-11-18
411,1,8654,518,3,2021-03-01
673,1,1144,723,1,2017-06-21
951,1,7983,518,12,2020-04-30
131,1,9066,270,1,2020-03-26
410,1,8761,518,2,2021-04-12
951,1,7983,518,7,2020-09-22
680,1,8761,518,7,2017-03-04
410,1,9066,270,11,2020-01-04
680,1,6437,401,2,2017-06-14
680,1,8654,518,2,2016-02-16
353,2,1144,723,1,2020-01-18
411,1,44,325,1,2016-06-06
673,1,4859,518,2,2019-09-10
131,1,8761,518,2,2021-01-27
131,1,1144,723,2,2018-10-22
411,1,8761,518,1,2020-04-16
825,1,4461,203,2,2020-05-18
680,1,8761,518,8,2016-05-27
950,1,44,325,1,2021-04-10
410,1,1144,723,3,2017-10-14
673,1,4161,203,2,2016-10-04
410,1,9066,270,6,2019-08-03
413,1,8761,518,16,2016-01-02
950,1,44,325,1,2018-04-12
413,1,4859,518,6,2016-01-11
950,1,8761,518,3,2018-09-24
951,1,4461,203,1,2021-10-06
353,2,4461,203,1,2016-11-26
410,1,44,325,5,2020-07-15
950,1,9066,270,1,2017-01-09
131,1,8761,518,5,2018-10-11
825,1,9066,270,1,2016-12-15
410,1,44,325,7,2020-10-03
825,1,44,325,1,2017-08-03
131,1,8761,518,1,2021-02-08
411,1,1144,723,10,2016-03-12
951,1,6437,401,2,2016-06-22
950,1,44,325,1,2017-09-29
353,2,8654,518,2,2020-08-24
411,1,7983,518,4,2018-05-22
410,1,7983,518,5,2016-12-29
353,2,8654,518,1,2018-06-03
950,1,7983,518,12,2020-02-03
353,2,8761,518,2,2016-02-03
673,1,7983,518,6,2016-04-09
680,1,8761,518,5,2018-04-21
131,1,6437,401,3,2021-01-02
951,1,6437,401,7,2020-12-08
413,1,4161,203,3,2016-03-31
680,1,44,325,6,2016-08-06
353,2,9066,270,1,2016-07-01
353,2,9066,270,2,2021-05-30
680,1,4161,203,3,2018-04-13
680,1,8654,518,2,2018-02-03
950,1,4161,203,13,2021-07-08
353,2,4461,203,1,2020-07-17
413,1,7983,518,4,2016-04-01
673,1,7983,518,3,2017-10-12
413,1,6437,401,3,2021-07-06
411,1,4161,203,2,2016-12-04
680,1,4859,518,6,2020-12-15
353,2,8654,518,1,2019-11-09
411,1,6437,401,1,2017-11-29
680,1,7983,518,10,2020-09-26
131,1,8761,518,8,2017-01-11
673,1,4161,203,5,2019-10-21
413,1,8654,518,1,2019-09-11
673,1,9066,270,9,2016-10-14
950,1,8761,518,1,2019-11-04
413,1,44,325,8,2019-06-15
353,2,8654,518,1,2019-07-22
950,1,4461,203,14,2017-09-30
951,1,1144,723,5,2017-11-15
413,1,8761,518,1,2017-12-01
411,1,4461,203,1,2018-07-10
410,1,4161,203,4,2016-11-25
411,1,7983,518,1,2021-03-15
680,1,4859,518,1,2021-04-10
950,1,4161,203,10,2020-09-12
410,1,4859,518,3,2016-09-15
411,1,9066,270,2,2021-07-14
413,1,44,325,5,2021-09-13
410,1,4161,203,6,2016-10-01
680,1,7983,518,2,2020-08-19
413,1,8654,518,1,2020-07-22
825,1,4161,203,5,2020-11-05
413,1,4461,203,4,2020-01-10
353,2,9066,270,1,2017-05-20
680,1,4161,203,13,2020-02-03
131,1,6437,401,1,2016-01-26
673,1,7983,518,21,2020-10-30
411,1,4859,518,5,2021-09-17
680,1,9066,270,8,2017-05-06
825,1,7983,518,5,2018-01-20
353,2,44,325,2,2016-11-17
413,1,8761,518,10,2017-06-10
673,1,4461,203,9,2017-10-07
413,1,7983,518,2,2019-11-20
825,1,7983,518,9,2019-04-11
411,1,1144,723,2,2019-05-06
825,1,7983,518,17,2019-02-15
131,1,1144,723,1,2018-03-21
825,1,9066,270,1,2020-11-21
673,1,9066,270,6,2019-07-06
411,1,9066,270,4,2019-12-27
411,1,4461,203,1,2020-12-01
680,1,4859,518,2,2018-10-05
673,1,8761,518,2,2018-08-03
680,1,6437,401,2,2016-12-15
131,1,6437,401,1,2021-10-15
673,1,7983,518,5,2017-05-16
131,1,1144,723,4,2020-02-01
673,1,8654,518,1,2017-02-04
825,1,8654,518,2,2019-01-31
673,1,4859,518,5,2019-04-16
951,1,7983,518,13,2020-12-18
950,1,6437,401,2,2022-01-29
413,1,4461,203,4,2021-02-05
680,1,8761,518,1,2020-11-23
411,1,6437,401,3,2017-12-02
680,1,8654,518,2,2019-03-07
131,1,4461,203,3,2021-02-15
413,1,1144,723,2,2019-03-18
131,1,9066,270,1,2019-07-05
825,1,1144,723,4,2018-03-07
673,1,4161,203,2,2017-10-14
950,1,8761,518,1,2020-10-29
673,1,1144,723,7,2020-06-24
950,1,6437,401,2,2019-02-08
410,1,4859,518,6,2017-12-15
411,1,4161,203,7,2017-09-21
131,1,4859,518,4,2018-05-17
410,1,6437,401,2,2018-06-29
413,1,8654,518,3,2021-11-20
353,2,1144,723,1,2018-03-04
825,1,44,325,13,2019-04-20
673,1,7983,518,28,2021-06-19
680,1,1144,723,3,2018-09-25
353,2,7983,518,11,2018-01-06
680,1,8654,518,3,2021-02-06
411,1,4859,518,9,2020-01-25
680,1,7983,518,13,2020-07-04
951,1,44,325,2,2018-03-14
950,1,4461,203,11,2020-09-12
950,1,1144,723,1,2018-12-27
825,1,1144,723,3,2019-09-14
950,1,1144,723,6,2016-12-29
825,1,4461,203,4,2016-04-13
673,1,8761,518,3,2018-10-03
951,1,8761,518,3,2021-02-08
680,1,4461,203,23,2020-08-29
673,1,9066,270,4,2019-08-16
410,1,4161,203,2,2020-05-20
410,1,44,325,3,2017-11-07
951,1,8761,518,1,2019-02-19
411,1,4461,203,5,2019-09-28
951,1,44,325,2,2021-02-23
353,2,4859,518,2,2016-07-28
131,1,7983,518,-1,2021-03-11
680,1,44,325,4,2019-07-24
353,2,4161,203,2,2019-05-13
413,1,8654,518,1,2019-02-09
950,1,1144,723,3,2017-01-11
825,1,4859,518,2,2021-02-11
413,1,6437,401,1,2017-08-22
680,1,4461,203,8,2017-10-28
950,1,4461,203,8,2018-03-02
673,1,1144,723,4,2021-01-06
410,1,9066,270,6,2016-11-14
411,1,44,325,12,2020-06-20
680,1,1144,723,4,2021-04-24
353,2,4161,203,1,2019-01-10
413,1,8761,518,1,2022-02-22
411,1,4859,518,4,2017-07-13
825,1,6437,401,4,2017-07-01
825,1,1144,723,1,2016-09-16
410,1,7983,518,24,2018-10-27
131,1,4859,518,4,2016-06-20
950,1,8761,518,1,2016-11-16
410,1,9066,270,9,2017-04-12
950,1,8654,518,7,2018-11-02
825,1,7983,518,2,2020-09-22
353,2,4161,203,2,2020-03-06
413,1,4161,203,1,2019-04-04
673,1,7983,518,7,2017-08-23
673,1,7983,518,1,2019-12-04
951,1,8761,518,1,2021-11-20
411,1,1144,723,3,2020-10-21
680,1,8654,518,5,2016-03-29
950,1,6437,401,2,2018-01-13
680,1,9066,270,14,2019-01-19
411,1,6437,401,3,2019-07-10
413,1,7983,518,4,2020-02-06
950,1,9066,270,1,2018-07-17
353,2,7983,518,4,2018-04-05
353,2,4859,518,1,2021-10-27
410,1,8654,518,1,2022-01-28
673,1,1144,723,4,2022-01-31
951,1,8654,518,2,2017-08-16
951,1,44,325,1,2016-04-25
951,1,8761,518,2,2016-12-17
410,1,1144,723,2,2019-12-31
410,1,4161,203,2,2019-07-17
825,1,8761,518,4,2019-06-14
950,1,4161,203,4,2019-08-06
413,1,6437,401,7,2020-11-18
680,1,6437,401,5,2020-05-11
411,1,9066,270,1,2021-05-19
673,1,44,325,4,2021-07-08
673,1,9066,270,6,2021-05-25
353,2,44,325,3,2016-07-20
950,1,44,325,3,2019-06-04
411,1,1144,723,3,2017-03-31
413,1,8761,518,1,2022-01-17
950,1,1144,723,3,2019-10-05
825,1,4461,203,1,2016-12-26
680,1,44,325,2,2021-06-28
413,1,4859,518,2,2020-03-06
951,1,4161,203,4,2020-10-07
131,1,6437,401,7,2016-01-23
950,1,8761,518,1,2019-01-04
680,1,4859,518,2,2019-09-14
825,1,7983,518,6,2019-03-08
673,1,8761,518,5,2016-06-30
353,2,9066,270,2,2021-09-01
825,1,7983,518,12,2018-01-29
950,1,1144,723,3,2019-06-22
353,2,7983,518,1,2017-06-01
680,1,7983,518,13,2020-06-12
951,1,4461,203,11,2017-05-20
825,1,4859,518,1,2017-01-20
411,1,4161,203,8,2019-11-30
353,2,4859,518,1,2021-03-22
680,1,9066,270,8,2021-07-08
353,2,9066,270,1,2017-12-08
950,1,44,325,3,2021-01-02
950,1,9066,270,1,2016-12-01
951,1,4859,518,4,2020-12-23
825,1,1144,723,2,2019-01-10
410,1,8761,518,3,2020-02-28
411,1,1144,723,1,2017-01-04
950,1,8654,518,1,2017-09-16
413,1,4461,203,1,2020-03-09
825,1,6437,401,2,2016-02-23
411,1,6437,401,2,2020-06-29
680,1,44,325,6,2021-06-18
411,1,8654,518,2,2016-02-10
673,1,4461,203,2,2019-08-23
825,1,9066,270,1,2020-01-06
951,1,4161,203,4,2021-02-06
410,1,4859,518,2,2020-09-30
411,1,1144,723,1,2022-03-04
131,1,9066,270,2,2017-12-31
410,1,9066,270,7,2021-05-03
353,2,4161,203,1,2021-10-19
680,1,9066,270,2,2021-02-19
673,1,4161,203,11,2016-10-22
411,1,6437,401,2,2017-10-09
673,1,8761,518,2,2019-09-07
950,1,6437,401,1,2021-09-28
411,1,44,325,3,2016-07-28
131,1,9066,270,2,2018-05-04
413,1,4859,518,1,2018-04-13
673,1,4859,518,6,2019-03-01
353,2,8761,518,1,2021-06-15
950,1,8654,518,3,2021-10-16
825,1,8654,518,1,2018-11-17
825,1,6437,401,3,2018-11-03
353,2,1144,723,1,2018-08-08
673,1,4161,203,2,2017-06-27
411,1,9066,270,6,2017-09-30
951,1,7983,518,12,2017-12-26
353,2,1144,723,1,2020-06-02
131,1,4461,203,3,2017-06-09
950,1,4859,518,1,2017-01-04
410,1,9066,270,5,2021-06-18
131,1,4859,518,1,2018-11-07
825,1,7983,518,3,2020-05-28
951,1,8654,518,1,2021-06-18
950,1,9066,270,7,2017-12-22
410,1,4859,518,1,2016-02-18
411,1,8761,518,3,2021-06-07
951,1,6437,401,1,2022-01-20
410,1,1144,723,2,2019-03-25
950,1,4161,203,21,2022-02-25
131,1,4161,203,6,2018-11-17
411,1,7983,518,6,2018-04-21
950,1,8761,518,1,2021-07-13
680,1,4161,203,5,2022-02-05
680,1,6437,401,1,2017-07-14
353,2,7983,518,20,2020-09-19
680,1,7983,518,35,2017-06-16
951,1,8654,518,1,2017-12-08
680,1,4161,203,1,2016-09-13
353,2,4161,203,1,2021-06-30
131,1,1144,723,1,2019-12-04
410,1,9066,270,9,2022-01-17
131,1,9066,270,4,2017-11-16
951,1,4859,518,1,2017-10-21
131,1,1144,723,3,2021-01-29
825,1,4161,203,6,2017-01-27
673,1,4161,203,3,2020-02-24
131,1,8654,518,1,2016-08-25
825,1,4461,203,1,2018-05-22
410,1,9066,270,1,2019-09-24
411,1,44,325,5,2021-04-12
353,2,8654,518,1,2019-04-13
673,1,9066,270,4,2017-03-02
413,1,6437,401,1,2020-09-02
950,1,4859,518,2,2019-02-04
353,2,9066,270,3,2021-06-19
673,1,7983,518,23,2016-06-21
131,1,4859,518,3,2021-11-15
673,1,7983,518,4,2021-12-03
411,1,8654,518,2,2017-06-19
353,2,8761,518,2,2019-06-16
951,1,7983,518,18,2017-12-28
411,1,7983,518,6,2018-06-28
411,1,9066,270,1,2020-02-11
951,1,8654,518,1,2017-03-03
411,1,4461,203,4,2018-04-09
410,1,7983,518,-6,2016-01-19
825,1,1144,723,1,2020-01-30
825,1,4161,203,5,2020-10-12
951,1,6437,401,3,2018-12-06
353,2,4161,203,1,2021-04-27
825,1,1144,723,2,2021-05-26
131,1,7983,518,6,2018-12-17
680,1,7983,518,21,2016-10-24
411,1,8654,518,1,2020-09-28
353,2,8654,518,1,2020-11-21
950,1,8761,518,2,2021-12-07
825,1,8761,518,4,2020-03-12
825,1,7983,518,-1,2017-06-19
411,1,44,325,2,2021-11-24
131,1,7983,518,2,2019-04-25
131,1,1144,723,3,2021-08-04
825,1,9066,270,2,2016-06-14
673,1,1144,723,1,2019-08-13
410,1,4859,518,5,2019-01-12
410,1,9066,270,5,2016-03-23
951,1,4161,203,2,2019-08-01
410,1,7983,518,2,2017-06-02
951,1,8761,518,3,2022-01-03
673,1,1144,723,7,2018-01-03
353,2,7983,518,10,2021-04-11
950,1,4461,203,1,2016-06-22
410,1,9066,270,1,2021-10-04
673,1,9066,270,6,2017-08-29
131,1,1144,723,3,2016-08-23
353,2,1144,723,2,2021-05-21
413,1,8761,518,1,2020-09-29
825,1,4161,203,9,2016-05-20
131,1,8654,518,2,2018-04-14
951,1,9066,270,5,2019-10-18
410,1,9066,270,4,2021-06-04
410,1,1144,723,2,2021-11-03
825,1,8761,518,1,2022-01-17
950,1,9066,270,4,2017-04-06
825,1,8654,518,2,2020-07-18
413,1,44,325,3,2021-12-15
353,2,44,325,1,2020-04-02
131,1,8761,518,5,2019-05-02
673,1,4461,203,5,2018-02-03
673,1,4161,203,7,2019-05-31
825,1,44,325,2,2021-10-15
410,1,6437,401,1,2020-05-29
680,1,9066,270,5,2017-12-29
410,1,4161,203,2,2022-01-05
680,1,6437,401,1,2019-10-17
680,1,4161,203,2,2017-03-28
411,1,8654,518,1,2018-07-11
680,1,4161,203,9,2020-09-04
673,1,9066,270,13,2021-02-27
413,1,8761,518,1,2017-09-15
825,1,9066,270,4,2021-02-24
411,1,4859,518,1,2017-04-20
353,2,9066,270,1,2017-09-11
413,1,8761,518,5,2021-03-27
411,1,4161,203,7,2019-12-18
680,1,6437,401,2,2018-03-30
680,1,1144,723,3,2016-02-15
411,1,6437,401,2,2022-01-11
950,1,9066,270,2,2017-04-13
411,1,8761,518,1,2017-05-20
673,1,1144,723,11,2020-03-16
411,1,4859,518,2,2021-01-04
951,1,8654,518,1,2017-03-13
825,1,9066,270,2,2020-05-12
673,1,1144,723,8,2017-07-29
680,1,4461,203,2,2017-02-16
353,2,1144,723,1,2022-01-15
680,1,9066,270,7,2017-08-19
950,1,6437,401,2,2019-01-05
825,1,7983,518,37,2020-12-29
951,1,4161,203,4,2020-06-20
825,1,6437,401,-3,2016-01-02
951,1,4161,203,4,2019-12-16
673,1,8654,518,1,2021-01-09
413,1,9066,270,4,2020-11-13
673,1,1144,723,5,2020-06-12
411,1,4859,518,2,2017-12-27
950,1,8761,518,3,2018-01-20
825,1,8654,518,4,2020-05-04
131,1,4161,203,2,2021-04-15
413,1,7983,518,4,2017-08-21
680,1,9066,270,6,2021-05-22
950,1,4161,203,3,2018-02-19
131,1,9066,270,5,2017-12-01
410,1,8761,518,6,2018-06-01
410,1,1144,723,1,2019-03-11
413,1,7983,518,11,2018-12-27
410,1,1144,723,3,2021-02-10
353,2,4461,203,1,2020-05-20
673,1,7983,518,40,2017-12-31
825,1,7983,518,12,2018-02-16
950,1,4859,518,2,2021-02-05
413,1,8761,518,1,2018-06-07
680,1,4859,518,3,2016-07-18
673,1,9066,270,5,2017-10-31
410,1,44,325,2,2020-08-06
673,1,44,325,2,2021-06-25
950,1,8654,518,2,2021-06-23
825,1,9066,270,2,2016-12-10
951,1,4859,518,5,2017-01-31
950,1,7983,518,7,2020-09-29
950,1,7983,518,2,2017-09-05
353,2,4859,518,1,2017-11-02
673,1,9066,270,11,2020-05-06
950,1,4161,203,32,2016-12-16
680,1,4461,203,4,2021-07-06
950,1,6437,401,1,2017-12-28
825,1,8761,518,4,2020-08-28
951,1,6437,401,6,2017-02-25
951,1,8761,518,9,2017-06-02
673,1,4461,203,1,2016-06-02
411,1,44,325,11,2017-06-03
413,1,8654,518,3,2018-03-02
410,1,1144,723,5,2020-04-30
825,1,8761,518,4,2017-11-06
825,1,8761,518,5,2016-04-22
411,1,44,325,1,2017-09-21
673,1,9066,270,9,2017-05-29
825,1,7983,518,5,2018-01-17
410,1,44,325,7,2017-10-27
951,1,4461,203,2,2019-06-24
950,1,8761,518,1,2021-11-10
825,1,4859,518,2,2020-01-17
825,1,4161,203,1,2019-06-17
951,1,7983,518,8,2019-09-12
950,1,4461,203,1,2021-11-15
673,1,1144,723,5,2016-05-20
950,1,8761,518,1,2017-06-28
825,1,7983,518,3,2016-09-03
353,2,4161,203,3,2017-04-22
413,1,4161,203,1,2019-09-10
825,1,4161,203,2,2019-04-01
353,2,4161,203,4,2021-11-13
411,1,4859,518,4,2020-04-16
825,1,44,325,3,2019-10-28
950,1,1144,723,2,2020-05-14
131,1,4161,203,2,2021-07-24
353,2,8654,518,1,2021-11-24
411,1,1144,723,3,2017-03-01
410,1,1144,723,1,2016-03-08
680,1,44,325,13,2020-03-09
411,1,1144,723,2,2017-07-07
951,1,6437,401,3,2022-01-25
353,2,8761,518,1,2020-09-06
951,1,8654,518,5,2016-06-20
950,1,1144,723,1,2016-02-16
353,2,1144,723,1,2017-10-23
131,1,4161,203,3,2022-03-07
353,2,8761,518,2,2017-06-23
413,1,8761,518,1,2018-05-23
410,1,6437,401,1,2019-04-08
951,1,9066,270,1,2019-07-10
353,2,4859,518,5,2019-02-17
353,2,4859,518,4,2018-11-23
951,1,9066,270,4,2021-08-16
131,1,9066,270,3,2016-08-30
413,1,1144,723,1,2021-05-14
131,1,44,325,1,2020-05-20
951,1,4859,518,4,2018-08-23
413,1,6437,401,2,2017-10-31
410,1,1144,723,3,2016-02-17
680,1,4161,203,4,2016-08-26
131,1,7983,518,8,2019-01-19
950,1,9066,270,5,2016-09-10
680,1,8761,518,2,2019-05-10
411,1,8654,518,2,2017-12-20
950,1,9066,270,3,2018-04-26
410,1,7983,518,2,2021-05-20
411,1,4859,518,2,2021-03-15
825,1,4161,203,7,2020-02-28
353,2,6437,401,1,2021-04-17
131,1,4461,203,9,2021-02-27
673,1,4859,518,4,2018-07-11
951,1,7983,518,2,2021-10-25
131,1,7983,518,5,2021-09-08
410,1,44,325,5,2021-08-09
413,1,8654,518,1,2021-04-17
680,1,1144,723,2,2020-08-21
673,1,8654,518,6,2017-08-11
680,1,1144,723,5,2019-12-27
680,1,6437,401,1,2018-06-09
951,1,4161,203,2,2019-05-27
680,1,44,325,9,2020-05-22
411,1,4161,203,1,2020-10-06
413,1,4461,203,2,2018-07-24
951,1,4461,203,6,2021-11-25
353,2,44,325,11,2016-07-10
951,1,6437,401,5,2019-06-15
951,1,4859,518,2,2019-04-13
353,2,1144,723,1,2016-12-09
410,1,9066,270,6,2017-05-22
411,1,8761,518,1,2017-05-08
680,1,4161,203,2,2017-05-18
680,1,4859,518,1,2019-12-10
411,1,4161,203,2,2016-11-04
411,1,44,325,18,2017-12-22
353,2,4461,203,2,2016-12-02
353,2,9066,270,1,2019-09-19
951,1,8654,518,2,2020-01-03
673,1,1144,723,5,2019-11-29
410,1,9066,270,7,2018-11-17
413,1,4461,203,1,2021-06-14
410,1,6437,401,6,2019-04-24
951,1,6437,401,4,2016-01-22
410,1,9066,270,4,2017-12-12
411,1,8654,518,2,2018-04-11
411,1,4161,203,1,2021-07-07
950,1,4161,203,13,2019-07-17
951,1,44,325,2,2019-06-04
413,1,9066,270,3,2021-10-15
131,1,7983,518,3,2017-04-01
950,1,4161,203,8,2019-11-20
410,1,44,325,4,2021-09-09
673,1,4161,203,8,2016-05-07
680,1,8761,518,12,2016-07-02
950,1,9066,270,10,2016-04-27
673,1,4461,203,4,2019-07-20
950,1,4461,203,6,2021-10-15
950,1,7983,518,3,2016-10-13
950,1,4461,203,10,2021-10-01
131,1,8761,518,1,2016-01-04
131,1,4161,203,8,2018-06-29
353,2,4161,203,8,2021-03-16
353,2,8654,518,1,2016-02-04
131,1,44,325,3,2021-01-25
950,1,44,325,4,2016-04-18
411,1,44,325,3,2021-06-23
131,1,4859,518,2,2018-10-13
131,1,4461,203,1,2016-07-12
950,1,9066,270,4,2016-11-30
680,1,4859,518,1,2021-12-13
353,2,44,325,2,2016-07-03
673,1,1144,723,7,2021-02-09
950,1,4161,203,5,2017-08-09
951,1,4859,518,1,2022-03-09
131,1,8761,518,6,2018-08-11
131,1,8654,518,1,2018-12-21
410,1,1144,723,3,2021-09-18
950,1,9066,270,4,2017-06-29
413,1,4161,203,2,2017-07-11
131,1,8654,518,1,2016-01-21
951,1,44,325,2,2021-07-29
410,1,4859,518,3,2016-06-09
131,1,6437,401,1,2021-11-28
680,1,8654,518,2,2018-03-06
680,1,6437,401,3,2020-11-27
411,1,4461,203,3,2018-02-19
411,1,1144,723,4,2018-06-09
950,1,8761,518,3,2018-08-06
411,1,44,325,2,2018-03-13
131,1,6437,401,2,2019-03-07
673,1,8761,518,9,2019-04-13
680,1,7983,518,10,2018-06-02
411,1,7983,518,20,2017-05-24
951,1,4461,203,5,2017-08-12
410,1,9066,270,9,2017-07-15
951,1,6437,401,6,2018-08-25
411,1,4859,518,5,2022-01-15
950,1,9066,270,3,2018-10-29
411,1,44,325,2,2016-11-03
131,1,7983,518,4,2017-02-25
413,1,4461,203,3,2019-12-18
131,1,1144,723,2,2016-02-17
680,1,7983,518,4,2022-02-16
951,1,8654,518,3,2020-06-23
951,1,1144,723,4,2016-09-28
673,1,4461,203,10,2018-03-30
825,1,4461,203,1,2020-01-03
413,1,1144,723,15,2019-11-02
411,1,4161,203,2,2018-02-27
353,2,7983,518,4,2020-10-26
410,1,44,325,7,2017-06-15
950,1,44,325,3,2019-03-27
413,1,7983,518,4,2019-02-12
951,1,7983,518,7,2019-09-07
353,2,4161,203,2,2017-01-20
353,2,8761,518,1,2016-03-11
825,1,4461,203,2,2018-10-22
825,1,1144,723,1,2017-11-28
680,1,7983,518,8,2018-11-17
951,1,4161,203,7,2019-03-15
411,1,6437,401,1,2021-07-14
680,1,7983,518,12,2018-05-07
131,1,1144,723,3,2017-12-23
825,1,7983,518,7,2019-01-30
131,1,4461,203,2,2017-01-12
410,1,8654,518,3,2017-09-20
131,1,44,325,5,2016-04-27
410,1,4461,203,7,2018-12-26
673,1,4461,203,4,2022-02-19
950,1,4161,203,10,2016-11-24
825,1,8761,518,5,2019-01-08
680,1,4461,203,6,2018-11-17
950,1,8654,518,1,2019-10-08
950,1,4461,203,3,2019-07-22
950,1,44,325,1,2019-08-31
353,2,8761,518,6,2019-04-21
680,1,4161,203,10,2017-11-04
680,1,4859,518,1,2021-09-09
950,1,4461,203,7,2020-08-08
825,1,7983,518,6,2020-10-26
411,1,4859,518,2,2016-03-10
673,1,6437,401,3,2017-10-16
673,1,8761,518,5,2019-11-07
673,1,6437,401,4,2017-07-05
950,1,4161,203,18,2020-10-24
825,1,7983,518,14,2021-05-07
353,2,4461,203,3,2016-08-27
680,1,7983,518,17,2018-11-09
673,1,44,325,2,2017-07-07
413,1,9066,270,4,2021-09-22
825,1,4161,203,3,2019-05-06
410,1,4161,203,9,2017-10-05
411,1,4161,203,1,2017-11-20
413,1,7983,518,1,2022-03-15
411,1,8654,518,1,2016-09-19
131,1,4461,203,2,2016-07-20
825,1,6437,401,5,2017-05-02
680,1,44,325,1,2021-01-18
673,1,1144,723,1,2021-08-23
825,1,7983,518,8,2017-12-27
680,1,8654,518,1,2021-06-22
825,1,9066,270,-1,2016-01-06
673,1,4161,203,6,2020-02-03
411,1,4461,203,4,2019-09-13
673,1,6437,401,3,2017-08-08
131,1,8761,518,3,2021-08-31
673,1,4859,518,9,2019-05-03
680,1,4161,203,2,2019-06-13
825,1,7983,518,23,2020-04-16
410,1,8761,518,2,2021-09-20
410,1,8761,518,2,2017-08-02
673,1,4161,203,3,2017-03-20
951,1,4461,203,3,2021-11-13
353,2,8654,518,6,2017-07-10
680,1,4461,203,1,2019-12-27
410,1,7983,518,20,2016-05-27
413,1,6437,401,4,2021-11-13
410,1,4161,203,2,2016-04-12
673,1,8761,518,7,2018-04-16
353,2,8654,518,1,2018-03-14
131,1,4461,203,2,2021-09-13
131,1,8761,518,1,2020-12-10
410,1,9066,270,8,2018-02-19
410,1,4161,203,5,2019-09-28
410,1,7983,518,10,2018-01-04
410,1,8761,518,6,2019-09-27
951,1,8761,518,5,2020-08-01
131,1,8761,518,1,2018-06-19
353,2,4859,518,3,2016-12-12
131,1,7983,518,2,2017-01-10
673,1,9066,270,7,2016-09-30
411,1,8761,518,1,2017-07-12
353,2,44,325,2,2018-11-17
950,1,7983,518,10,2016-04-04
680,1,9066,270,3,2017-08-25
410,1,4161,203,8,2018-09-20
680,1,8761,518,3,2020-05-11
680,1,8761,518,6,2019-08-03
413,1,44,325,3,2018-05-28
131,1,7983,518,4,2017-07-06
131,1,6437,401,1,2021-07-24
825,1,4161,203,5,2017-04-27
411,1,4859,518,2,2019-01-25
411,1,8761,518,3,2020-05-20
680,1,44,325,1,2019-04-11
951,1,4161,203,5,2018-10-24
410,1,8654,518,1,2019-02-08
825,1,8761,518,2,2018-11-21
410,1,4859,518,5,2021-10-06
131,1,1144,723,1,2021-01-12
951,1,8654,518,1,2016-05-26
951,1,4161,203,4,2020-07-03
131,1,9066,270,1,2019-12-17
131,1,4161,203,3,2019-08-17
950,1,4161,203,8,2018-03-10
131,1,4161,203,5,2016-05-26
673,1,6437,401,1,2021-08-23
950,1,8654,518,2,2017-07-15
410,1,1144,723,1,2021-09-27
950,1,9066,270,4,2019-12-07
411,1,4859,518,2,2019-01-15
951,1,6437,401,9,2019-08-09
410,1,6437,401,7,2021-09-18
673,1,4859,518,1,2017-01-30
353,2,4161,203,1,2021-07-21
950,1,44,325,12,2021-01-16
825,1,44,325,7,2018-07-06
410,1,4859,518,3,2020-07-25
413,1,44,325,12,2016-05-14
950,1,8761,518,2,2019-03-25
